uid,location,age,gender,reg_channel,reg_date,outcome
751,11,18,female,7,2014-07-10,1
752,15,24,male,9,2010-06-12,1
753,1,0,,7,2010-06-14,1
754,1,0,,7,2010-09-18,1
755,21,30,female,9,2006-01-03,0
756,22,37,male,9,2006-02-22,0
757,13,34,female,7,2012-01-12,0
758,1,0,,7,2015-06-05,0
759,1,0,,7,2011-09-18,1
760,5,23,female,9,2006-11-04,0
761,22,25,female,9,2009-10-13,0
762,1,0,,7,2015-07-15,0
763,1,0,,7,2014-07-05,0
764,1,0,,3,2014-03-05,0
765,1,0,,9,2014-03-11,0
766,1,0,,7,2011-02-19,0
767,5,26,male,9,2005-02-24,1
768,13,31,female,9,2011-10-01,0
769,5,49,female,9,2005-12-20,0
770,15,35,female,9,2006-03-26,0
771,11,17,female,9,2010-03-12,1
772,5,15,male,9,2012-01-30,1
773,1,0,,7,2012-02-17,0
774,1,0,,7,2013-09-16,1
775,4,30,female,3,2015-11-10,1
776,1,0,,9,2016-09-09,1
777,1,0,,7,2016-02-22,0
778,4,28,female,9,2009-05-26,0
779,22,27,female,9,2004-09-05,0
780,1,0,,7,2014-05-03,0
781,1,0,,7,2016-06-27,0
782,1,0,,7,2016-11-04,0
783,22,26,male,9,2010-08-06,1
784,4,31,male,9,2007-12-04,1
785,1,0,,7,2013-10-19,0
786,1,0,,7,2013-11-13,1
787,5,26,female,9,2010-12-15,0
788,1,0,,9,2016-07-10,1
789,1,0,,7,2011-05-08,0
790,1,0,,7,2014-03-22,0
791,6,22,female,9,2014-03-29,1
792,1,0,,3,2014-07-21,1
793,15,21,female,9,2007-04-04,1
794,15,23,male,9,2011-06-19,1
795,12,29,male,3,2012-07-04,0
796,15,37,male,3,2012-07-14,0
797,5,30,female,9,2012-08-28,1
798,13,24,male,3,2012-08-30,1
799,10,35,male,7,2013-01-17,0
800,15,23,female,9,2008-02-28,1
801,13,22,male,9,2008-03-09,0
802,6,41,male,7,2011-06-27,1
803,9,0,,9,2011-09-11,0
804,5,21,female,9,2014-11-25,0
805,5,0,,3,2013-09-13,1
806,14,17,male,3,2013-08-18,1
807,5,42,female,3,2012-11-25,0
808,14,40,male,3,2012-12-02,1
809,13,36,female,9,2010-02-12,1
810,6,32,male,9,2011-11-07,1
811,15,46,male,9,2009-06-29,0
812,13,32,female,9,2009-07-08,1
813,4,18,female,9,2009-12-20,1
814,13,22,male,9,2012-04-15,0
815,15,23,female,9,2012-05-08,1
816,13,36,male,9,2012-05-31,0
817,14,19,male,7,2013-11-07,1
818,1,0,,7,2013-11-07,0
819,1,0,,7,2013-11-08,0
820,1,0,,7,2013-11-10,0
821,13,18,female,9,2005-08-25,1
822,1,0,,7,2016-10-10,0
823,14,26,female,7,2015-06-13,0
824,1,0,,9,2015-06-26,1
825,1,0,,7,2014-01-10,0
826,1,0,,7,2016-01-09,0
827,5,24,male,9,2009-06-16,0
828,1,0,,3,2013-08-26,0
829,1,0,,7,2015-01-31,0
830,17,25,female,3,2014-11-23,1
831,13,26,male,7,2016-11-07,0
832,1,0,,7,2016-11-12,0
833,4,28,female,4,2016-01-02,0
834,22,20,female,9,2013-01-28,1
835,13,24,female,3,2013-02-24,0
836,5,28,female,7,2013-03-20,0
837,1,0,,4,2016-11-12,1
838,5,40,male,4,2016-11-14,1
839,1,0,,7,2016-11-19,0
840,4,22,female,9,2016-11-19,0
841,10,38,male,9,2007-12-07,1
842,1,0,,3,2012-12-28,1
843,1,0,,7,2014-05-04,0
844,15,18,female,9,2005-08-06,1
845,6,38,female,9,2012-08-26,1
846,15,17,male,9,2012-09-01,0
847,4,21,female,3,2014-09-11,1
848,1,17,female,3,2014-09-28,0
849,1,0,,4,2016-08-07,1
850,5,0,female,3,2014-07-24,1
851,13,0,,9,2016-09-20,0
852,13,22,female,4,2016-01-31,1
853,22,36,female,9,2011-07-18,1
854,5,59,female,7,2010-09-10,0
855,22,30,male,9,2008-07-13,0
856,13,35,female,3,2015-09-15,1
857,5,31,male,9,2010-01-27,1
858,8,23,female,9,2005-03-02,1
859,4,0,female,9,2005-09-18,1
860,13,33,male,9,2005-10-21,1
861,4,30,male,9,2005-10-28,1
862,9,28,female,9,2005-11-27,0
863,13,25,female,3,2013-04-05,1
864,4,16,male,4,2016-04-06,1
865,1,0,,7,2016-01-31,0
866,1,0,,7,2016-02-02,1
867,1,0,,7,2014-07-27,1
868,1,0,,7,2011-03-14,1
869,1,0,,7,2013-01-02,1
870,1,0,,7,2013-01-14,0
871,1,0,,7,2012-02-04,0
872,1,0,,7,2012-02-09,0
873,6,29,female,7,2012-03-22,0
874,13,21,male,9,2014-12-17,1
875,1,0,,7,2012-06-18,0
876,13,18,,3,2012-07-01,1
877,15,24,male,3,2012-07-02,1
878,1,0,,3,2013-08-13,1
879,1,0,,7,2013-09-03,1
880,5,24,male,9,2013-09-19,1
881,22,28,female,9,2005-12-17,0
882,1,0,,7,2011-03-23,0
883,3,32,male,7,2011-03-26,0
884,22,21,male,3,2016-02-11,0
885,1,0,,7,2016-02-16,1
886,13,19,female,9,2009-05-11,1
887,4,37,female,9,2004-03-31,0
888,5,18,male,7,2016-11-28,1
889,13,0,,3,2013-01-30,0
890,22,45,female,3,2012-10-23,1
891,22,34,female,7,2011-02-21,0
892,1,0,,7,2011-04-15,1
893,1,29,female,4,2016-10-11,1
894,1,0,,3,2014-07-08,1
895,9,25,male,9,2013-01-30,1
896,13,0,,9,2015-05-24,1
897,1,0,,7,2011-01-05,0
898,5,26,male,9,2014-05-02,1
899,1,0,,7,2015-07-27,0
900,15,21,male,9,2014-03-24,1
901,15,18,female,7,2015-09-05,1
902,15,0,,9,2015-09-14,0
903,1,0,,7,2013-09-04,1
904,13,30,male,9,2010-02-14,0
905,1,0,,3,2014-08-05,0
906,13,38,female,9,2009-10-20,1
907,4,29,male,9,2007-07-22,0
908,1,25,male,3,2014-11-13,0
909,5,23,male,3,2014-11-18,1
910,13,26,male,3,2013-05-22,0
911,1,0,,7,2010-07-14,0
912,14,39,female,7,2010-09-17,0
913,13,28,male,9,2009-09-28,0
914,13,31,male,9,2009-12-27,0
915,22,59,female,7,2016-07-01,0
916,1,0,,7,2016-12-31,0
917,1,0,,9,2017-01-31,1
918,1,0,,7,2016-02-20,1
919,13,20,male,3,2012-11-06,1
920,15,0,,3,2012-11-24,0
921,22,21,male,3,2013-10-13,1
922,18,24,female,3,2013-10-18,0
923,13,32,female,9,2006-10-09,1
924,4,54,male,9,2007-01-30,0
925,1,0,,7,2015-08-23,0
926,1,0,,7,2015-09-16,0
927,1,0,,7,2015-09-20,1
928,1,0,female,3,2014-12-06,1
929,15,21,male,3,2014-12-13,0
930,1,0,,3,2014-07-05,1
931,13,23,male,9,2009-08-12,1
932,1,0,,13,2016-09-20,0
933,1,0,,7,2016-10-02,0
934,6,48,female,7,2013-12-01,1
935,1,0,,7,2013-06-28,0
936,1,0,,7,2016-06-02,0
937,1,0,,7,2013-12-06,0
938,1,0,,7,2013-12-13,0
939,9,35,male,7,2013-12-20,0
940,5,30,male,9,2010-01-06,0
941,4,46,male,9,2010-03-11,1
942,22,27,male,9,2009-01-19,1
943,5,34,male,9,2008-06-20,0
944,13,19,female,3,2014-06-19,1
945,1,0,,7,2015-07-02,0
946,8,21,male,3,2015-08-09,1
947,4,32,male,7,2012-12-16,1
948,1,0,,7,2015-11-29,0
949,13,24,female,9,2009-10-19,0
950,5,22,male,9,2009-12-19,1
951,14,20,female,9,2010-01-21,1
952,1,0,,7,2015-11-07,0
953,5,22,female,3,2015-12-21,1
954,22,0,,3,2014-08-01,1
955,22,28,male,7,2011-01-30,1
956,13,25,male,9,2012-12-06,1
957,13,22,male,9,2009-11-14,1
958,1,0,,7,2016-02-22,1
959,13,56,female,9,2014-05-11,0
960,4,37,male,9,2010-06-24,0
961,6,25,female,9,2010-10-18,1
962,4,38,male,9,2016-11-09,1
963,1,0,,4,2016-12-13,0
964,8,22,male,3,2016-12-15,1
965,5,19,female,3,2014-06-05,1
966,13,0,,7,2012-03-14,0
967,7,24,female,3,2012-04-08,0
968,13,21,female,9,2009-06-13,0
969,1,0,,7,2013-11-15,0
970,1,0,,7,2014-01-04,1
971,13,21,male,3,2013-09-05,1
972,15,17,male,9,2011-03-16,1
973,1,0,,9,2014-03-14,1
974,1,0,,7,2016-07-13,0
975,13,25,female,9,2012-04-27,0
976,5,47,female,9,2004-11-11,0
977,13,40,female,9,2005-05-02,0
978,14,34,female,3,2012-10-26,0
979,5,27,female,7,2012-11-21,0
980,18,28,male,9,2012-11-26,1
981,13,28,female,3,2012-08-30,0
982,1,0,,7,2013-07-31,1
983,5,26,male,9,2014-06-18,1
984,1,0,,7,2014-06-03,0
985,1,0,,7,2011-12-28,1
986,22,0,,9,2015-01-15,0
987,6,18,male,9,2008-01-24,1
988,4,32,male,3,2013-02-12,1
989,1,0,,9,2015-06-12,1
990,1,0,,9,2015-03-14,1
991,12,23,female,3,2013-11-09,0
992,1,0,,7,2013-11-16,0
993,17,29,male,9,2007-03-29,0
994,15,25,male,3,2014-11-08,0
995,1,0,,7,2014-02-10,0
996,5,19,female,3,2014-02-23,1
997,13,22,male,3,2014-02-24,1
998,1,0,,7,2014-01-14,1
999,5,36,female,9,2005-10-11,0
1000,5,39,female,7,2010-12-23,0
1001,15,37,female,9,2011-01-03,1
1002,15,37,male,9,2010-11-14,0
1003,13,27,male,3,2013-08-23,1
1004,5,19,male,3,2015-03-12,1
1005,5,36,female,9,2005-10-23,1
1006,4,28,female,9,2005-11-05,0
1007,1,0,,7,2016-07-11,1
1008,15,33,female,9,2004-03-28,0
1009,1,0,,4,2016-08-16,1
1010,4,0,,3,2014-06-21,0
1011,1,0,,7,2016-02-15,0
1012,13,34,,9,2015-02-04,0
1013,1,0,,9,2015-02-12,1
1014,22,21,male,3,2014-06-21,1
1015,1,0,,7,2016-07-13,0
1016,1,0,,9,2015-11-19,1
1017,1,0,,7,2010-11-08,0
1018,1,0,,3,2013-09-25,1
1019,12,24,female,9,2011-07-15,0
1020,1,0,,7,2010-10-06,0
1021,13,23,male,7,2016-04-29,0
1022,13,0,,4,2016-05-15,1
1023,1,0,,7,2015-11-13,1
1024,13,27,male,9,2009-11-08,0
1025,8,19,male,9,2010-03-13,1
1026,13,25,male,9,2010-12-11,1
1027,1,0,,7,2014-05-09,0
1028,22,19,male,3,2015-08-05,0
1029,5,39,female,3,2015-08-10,1
1030,6,22,male,3,2014-03-08,1
1031,4,33,female,7,2010-05-15,1
1032,15,0,,4,2015-12-14,1
1033,1,0,,7,2015-08-09,0
1034,13,25,male,4,2016-09-30,0
1035,1,0,,7,2015-07-28,1
1036,4,23,female,9,2008-02-27,0
1037,4,24,female,9,2009-08-08,1
1038,15,26,female,9,2009-09-21,1
1039,5,35,female,9,2011-06-12,0
1040,5,33,male,9,2010-04-20,0
1041,1,0,,7,2011-03-23,0
1042,1,0,,7,2011-08-12,0
1043,5,42,female,9,2009-07-27,0
1044,11,0,,9,2013-06-24,1
1045,1,0,,7,2013-07-03,0
1046,1,0,,7,2014-11-04,0
1047,1,0,,7,2014-03-02,0
1048,13,27,male,3,2013-04-27,1
1049,17,26,female,7,2016-02-04,0
1050,5,60,female,7,2013-01-02,0
1051,4,17,male,3,2015-11-22,1
1052,1,0,,7,2015-11-29,0
1053,1,0,,7,2015-12-11,0
1054,1,0,,4,2015-12-15,1
1055,1,0,,7,2012-07-17,1
1056,1,0,,7,2012-11-17,0
1057,5,45,male,9,2011-01-31,1
1058,15,26,,9,2011-02-13,0
1059,1,0,,7,2016-10-09,0
1060,1,0,,4,2016-10-17,1
1061,1,0,,7,2016-10-22,0
1062,6,27,female,9,2005-09-23,0
1063,4,23,female,3,2013-09-22,1
1064,1,0,,3,2014-07-22,1
1065,1,0,,7,2016-07-07,0
1066,8,19,male,3,2016-10-17,1
1067,6,33,male,9,2009-09-25,0
1068,4,21,female,9,2011-06-17,1
1069,4,23,male,3,2017-02-05,1
1070,15,21,male,3,2014-09-17,1
1071,6,24,female,9,2014-09-26,0
1072,6,23,male,7,2014-09-28,0
1073,1,0,,7,2014-03-17,0
1074,22,18,male,4,2016-03-19,1
1075,1,0,,7,2014-07-05,1
1076,1,0,,7,2013-07-27,0
1077,13,34,male,7,2010-12-02,0
1078,4,21,male,9,2010-12-11,0
1079,1,0,,7,2015-10-05,0
1080,5,22,male,3,2014-12-14,0
1081,1,21,,7,2016-03-05,1
1082,4,33,male,9,2010-10-25,0
1083,1,0,,9,2015-08-25,1
1084,5,29,female,9,2010-11-26,1
1085,5,16,male,3,2014-10-22,1
1086,15,28,,4,2016-06-28,1
1087,13,38,female,9,2014-10-21,1
1088,17,22,female,9,2012-05-28,0
1089,1,0,,9,2014-06-30,1
1090,13,21,female,3,2015-04-12,0
1091,18,29,male,7,2012-10-23,0
1092,15,28,male,9,2010-10-26,0
1093,13,29,female,9,2010-12-13,1
1094,22,22,male,3,2012-09-09,1
1095,1,0,,4,2017-01-03,1
1096,8,23,female,4,2016-11-18,0
1097,5,34,,9,2014-07-09,0
1098,1,0,,7,2010-10-15,0
1099,1,0,,7,2010-12-06,0
1100,5,40,male,4,2016-07-07,1
1101,1,0,,7,2016-07-08,0
1102,1,0,,9,2012-02-24,1
1103,4,22,female,4,2016-07-08,1
1104,8,21,female,9,2011-06-20,0
1105,13,34,male,9,2007-07-15,1
1106,4,31,male,9,2014-05-11,1
1107,1,0,,7,2014-06-28,0
1108,5,32,female,9,2010-04-30,1
1109,13,37,male,9,2010-10-15,1
1110,12,26,male,3,2013-09-29,1
1111,20,0,,9,2013-10-09,1
1112,13,0,,9,2013-10-11,0
1113,13,36,female,4,2016-05-01,1
1114,13,25,male,3,2014-05-29,1
1115,1,0,,7,2014-07-03,0
1116,1,0,,7,2012-02-01,0
1117,4,49,male,9,2011-05-14,1
1118,13,26,female,9,2011-05-14,1
1119,1,0,,7,2014-02-06,0
1120,5,31,female,9,2009-06-08,1
1121,22,33,female,7,2014-08-02,0
1122,4,21,male,9,2014-09-01,1
1123,13,27,male,9,2012-10-09,0
1124,1,0,,7,2014-11-13,0
1125,1,0,,9,2015-07-30,0
1126,12,19,female,9,2008-05-10,1
1127,15,27,male,9,2007-07-15,0
1128,1,0,,7,2014-01-15,1
1129,13,0,,9,2015-05-24,1
1130,5,17,male,3,2015-06-03,1
1131,5,30,female,3,2014-11-17,1
1132,1,0,,7,2013-10-07,0
1133,13,25,male,9,2013-04-23,1
1134,4,25,male,7,2013-06-13,0
1135,1,0,,7,2013-06-28,0
1136,15,22,male,7,2013-12-12,0
1137,13,22,male,3,2015-08-11,1
1138,4,21,female,4,2016-11-26,1
1139,4,21,male,4,2017-01-07,0
1140,1,0,,9,2015-07-23,0
1141,1,0,,7,2014-08-31,0
1142,1,0,,7,2016-07-13,0
1143,1,0,,7,2012-01-18,1
1144,5,0,,3,2013-09-15,0
1145,15,0,,4,2015-12-22,1
1146,13,32,female,9,2009-06-12,1
1147,4,28,male,9,2005-07-21,0
1148,1,0,,7,2014-05-17,0
1149,6,19,male,3,2014-05-25,1
1150,13,38,male,9,2009-06-04,1
1151,11,26,male,9,2009-09-25,1
1152,21,20,male,3,2013-08-13,1
1153,22,22,female,3,2015-08-16,1
1154,22,33,male,9,2012-07-18,0
1155,6,37,male,4,2015-11-21,1
1156,1,0,,9,2015-05-21,1
1157,1,0,,7,2014-04-12,0
1158,13,25,male,3,2012-12-09,1
1159,5,27,male,9,2010-06-09,0
1160,1,0,,7,2013-11-03,1
1161,1,0,,7,2013-12-20,1
1162,15,19,male,9,2016-06-09,0
1163,1,0,,4,2016-06-13,1
1164,13,47,female,9,2011-08-06,1
1165,4,0,,3,2014-05-10,0
1166,1,0,,7,2017-01-14,0
1167,1,0,,7,2017-01-19,0
1168,12,23,male,3,2013-12-19,1
1169,1,0,,7,2013-12-22,0
1170,1,0,,7,2013-12-27,0
1171,1,0,,7,2015-09-11,0
1172,1,0,,7,2014-07-10,1
1173,1,0,,9,2015-01-05,1
1174,5,42,female,3,2014-06-11,0
1175,12,0,,9,2013-10-26,0
1176,13,48,male,3,2013-10-26,0
1177,14,33,female,7,2013-11-07,0
1178,4,20,female,3,2014-06-09,0
1179,15,27,female,9,2009-09-23,1
1180,1,0,,4,2016-03-13,1
1181,5,26,female,9,2006-02-27,0
1182,13,21,female,3,2012-12-28,0
1183,1,0,male,9,2015-09-15,0
1184,1,0,,9,2015-09-21,1
1185,12,33,male,9,2004-09-08,0
1186,22,31,female,9,2004-10-16,1
1187,22,46,male,9,2005-02-22,0
1188,5,40,,7,2013-02-02,0
1189,15,23,male,9,2010-09-17,0
1190,13,31,male,7,2010-10-05,0
1191,13,48,female,9,2010-12-13,0
1192,1,22,male,4,2016-10-12,1
1193,1,0,,7,2014-04-30,0
1194,1,0,,3,2014-04-30,1
1195,1,0,,3,2013-01-29,1
1196,4,28,male,9,2004-12-18,1
1197,1,0,,4,2016-03-09,1
1198,1,0,,7,2016-03-17,1
1199,1,0,,7,2010-11-10,0
1200,1,0,,7,2013-12-05,1
1201,14,19,female,9,2015-03-15,1
1202,13,46,female,9,2010-08-02,1
1203,15,29,male,9,2010-09-14,0
1204,15,55,female,9,2009-02-10,0
1205,1,0,,7,2012-04-07,0
1206,13,19,female,3,2012-04-15,0
1207,1,25,male,3,2014-06-16,0
1208,4,42,male,3,2013-10-03,1
1209,5,28,male,9,2011-07-26,0
1210,13,25,female,9,2011-09-28,0
1211,1,0,,7,2013-10-15,0
1212,1,18,,9,2014-05-06,1
1213,5,19,female,4,2016-10-09,1
1214,1,0,,7,2011-05-02,1
1215,4,26,,4,2016-02-20,1
1216,13,0,,3,2013-07-23,0
1217,1,0,,7,2011-01-11,0
1218,22,0,,4,2016-05-18,0
1219,5,31,male,9,2006-10-10,0
1220,13,29,male,9,2007-04-10,0
1221,1,0,,7,2014-07-30,0
1222,15,23,female,9,2010-03-20,1
1223,1,0,,7,2010-10-13,1
1224,22,19,female,3,2012-08-06,1
1225,14,30,male,9,2006-11-14,0
1226,8,26,male,9,2011-09-20,0
1227,1,0,,7,2015-11-21,1
1228,1,0,,7,2015-12-19,0
1229,5,0,male,7,2011-01-12,1
1230,7,17,male,9,2011-01-14,0
1231,11,40,female,9,2011-01-14,0
1232,5,49,male,9,2004-04-02,0
1233,1,0,,7,2013-12-29,0
1234,1,0,,7,2015-11-10,1
1235,5,21,female,9,2013-10-03,0
1236,15,29,,7,2011-06-30,0
1237,11,26,female,3,2012-08-22,0
1238,1,0,,7,2013-03-18,1
1239,14,28,female,3,2013-05-13,1
1240,4,20,male,7,2013-06-01,1
1241,13,51,male,9,2010-04-13,0
1242,14,21,female,9,2010-08-16,1
1243,1,0,,7,2016-01-26,1
1244,4,42,female,4,2016-02-13,1
1245,1,0,,7,2016-02-15,1
1246,1,0,,7,2014-07-02,0
1247,4,22,male,3,2014-11-22,0
1248,1,0,,7,2016-08-31,1
1249,13,46,male,4,2016-09-17,1
1250,13,24,female,9,2014-05-16,1
1251,13,30,male,9,2010-06-27,0
1252,1,0,,7,2012-12-25,0
1253,22,23,female,3,2013-05-03,0
1254,13,21,male,9,2009-06-04,0
1255,13,39,female,9,2009-03-07,1
1256,1,0,,7,2014-06-12,0
1257,5,0,,9,2014-06-24,1
1258,1,0,,7,2011-01-21,1
1259,13,57,male,9,2011-02-12,1
1260,4,17,female,9,2011-03-08,1
1261,1,0,,3,2013-07-11,1
1262,1,0,,4,2016-03-28,1
1263,1,0,,7,2013-10-11,1
1264,13,38,female,3,2013-05-11,1
1265,1,0,,9,2015-08-14,1
1266,1,0,,7,2013-10-26,0
1267,1,0,,7,2013-02-07,0
1268,1,0,,7,2013-03-18,1
1269,4,21,male,3,2013-04-05,1
1270,1,0,,7,2013-06-14,1
1271,15,21,male,9,2014-07-08,1
1272,1,0,,7,2016-07-10,1
1273,1,0,,7,2014-07-29,0
1274,15,37,male,9,2005-03-18,0
1275,15,45,male,9,2011-04-22,1
1276,1,0,,3,2014-06-25,1
1277,13,23,,3,2014-07-30,0
1278,1,0,,7,2013-11-23,0
1279,1,44,male,7,2011-10-18,0
1280,13,37,female,9,2010-05-16,0
1281,8,27,female,9,2005-08-11,0
1282,1,0,,9,2017-01-11,1
1283,1,0,,4,2016-11-22,1
1284,4,22,female,7,2013-09-05,1
1285,4,30,male,3,2015-11-10,1
1286,1,0,,7,2014-03-26,0
1287,1,18,male,3,2012-12-22,0
1288,13,60,female,3,2012-12-26,0
1289,5,37,female,9,2006-09-03,1
1290,1,0,,4,2016-11-06,1
1291,1,0,,4,2016-11-07,0
1292,1,0,,7,2013-07-17,0
1293,1,0,,7,2012-12-28,0
1294,1,0,,7,2012-12-28,0
1295,13,21,male,9,2007-05-28,1
1296,4,40,female,9,2012-03-01,0
1297,1,0,,7,2014-05-25,0
1298,1,0,,7,2014-07-24,0
1299,14,27,female,7,2012-02-01,0
1300,5,17,female,9,2015-07-01,1
1301,14,46,female,9,2006-08-15,0
1302,1,0,,7,2011-10-13,0
1303,1,0,,7,2014-10-30,0
1304,14,43,male,9,2007-02-10,0
1305,1,0,,7,2011-03-03,1
1306,13,22,female,3,2013-07-30,1
1307,15,37,male,7,2013-08-16,0
1308,14,23,male,3,2014-03-21,1
1309,12,34,female,3,2016-12-01,0
1310,1,0,,7,2016-12-18,0
1311,1,0,,7,2016-12-23,0
1312,6,26,female,9,2010-02-09,1
1313,1,0,,7,2013-08-16,0
1314,18,27,male,3,2013-01-15,1
1315,5,0,,3,2013-01-21,0
1316,1,0,,7,2013-03-08,0
1317,1,0,,7,2014-02-15,1
1318,1,0,,7,2016-11-25,0
1319,13,19,female,9,2010-01-19,1
1320,5,21,female,9,2014-08-17,1
1321,9,0,,7,2011-10-05,0
1322,1,0,,9,2011-10-16,0
1323,13,29,female,9,2010-04-02,0
1324,10,27,male,9,2014-02-09,1
1325,15,21,female,9,2015-08-31,1
1326,1,0,,7,2015-09-19,0
1327,1,0,,7,2016-05-15,0
1328,13,25,male,9,2014-05-28,0
1329,1,0,,7,2014-06-12,0
1330,13,26,male,9,2009-07-12,1
1331,5,24,male,9,2010-01-03,1
1332,22,26,male,9,2007-09-09,0
1333,1,0,,7,2016-01-06,0
1334,11,31,male,9,2010-05-07,1
1335,4,33,male,9,2010-01-04,1
1336,1,0,,7,2016-11-13,0
1337,1,0,,7,2016-11-15,0
1338,1,0,,7,2016-11-29,0
1339,1,0,,7,2013-08-07,0
1340,13,32,male,7,2012-08-31,1
1341,4,18,female,9,2012-06-12,1
1342,15,26,female,7,2014-03-10,1
1343,1,0,,7,2014-03-13,1
1344,1,0,,7,2013-03-19,1
1345,1,0,,9,2015-11-28,0
1346,9,40,male,9,2016-06-02,1
1347,1,0,,7,2014-06-26,0
1348,1,0,,7,2011-01-05,1
1349,4,32,female,7,2011-02-07,0
1350,13,28,female,7,2011-02-10,1
1351,1,0,,7,2011-12-22,0
1352,11,32,,9,2010-10-05,1
1353,1,0,,7,2010-12-01,0
1354,1,0,,7,2013-12-31,1
1355,12,29,male,3,2012-09-25,1
1356,15,52,female,9,2007-10-12,0
1357,1,0,,7,2016-02-05,1
1358,1,0,,7,2016-02-13,1
1359,1,0,,9,2015-06-28,0
1360,1,0,,7,2011-07-26,0
1361,5,36,female,9,2005-12-16,0
1362,1,0,,7,2010-12-30,0
1363,13,24,male,9,2011-04-05,1
1364,15,23,male,9,2011-08-20,1
1365,13,34,female,7,2014-05-11,1
1366,5,23,male,4,2015-12-05,1
1367,5,56,female,9,2011-04-18,0
1368,5,21,,9,2014-07-27,1
1369,13,28,female,9,2005-03-27,1
1370,22,21,female,4,2016-05-07,1
1371,15,54,male,3,2012-08-27,0
1372,1,0,,7,2013-07-12,1
1373,5,36,male,3,2013-07-21,1
1374,4,25,female,3,2014-07-02,1
1375,4,32,female,9,2007-11-29,1
1376,22,44,,7,2014-05-25,0
1377,1,0,,7,2016-12-10,0
1378,1,0,,7,2013-11-06,1
1379,1,0,,3,2013-08-11,1
1380,1,0,,7,2012-03-30,1
1381,13,35,female,7,2012-05-01,0
1382,1,0,,7,2011-01-02,0
1383,1,0,,7,2016-01-16,1
1384,1,0,,7,2015-07-02,0
1385,13,42,female,9,2005-09-22,1
1386,4,30,male,9,2006-02-03,0
1387,13,24,female,3,2013-07-12,1
1388,22,29,female,3,2013-07-24,1
1389,1,0,,7,2013-07-30,0
1390,15,21,male,3,2013-08-10,1
1391,1,0,,9,2016-12-19,1
1392,1,0,,3,2013-08-08,0
1393,1,0,,7,2013-08-13,1
1394,1,0,,7,2015-10-18,0
1395,1,0,,7,2014-05-19,0
1396,5,0,female,9,2015-03-07,1
1397,10,27,male,7,2014-06-19,1
1398,1,0,,7,2011-06-22,0
1399,5,22,male,9,2011-07-14,1
1400,1,0,,7,2015-11-21,0
1401,4,26,male,7,2014-07-17,1
1402,1,0,,3,2014-03-20,1
1403,1,0,,7,2011-06-13,0
1404,7,34,female,7,2011-06-17,0
1405,5,17,female,3,2013-09-11,1
1406,5,32,male,9,2016-11-13,1
1407,1,0,,7,2016-07-10,0
1408,1,0,,7,2016-07-12,0
1409,5,31,female,9,2005-02-17,1
1410,5,39,male,9,2008-07-05,0
1411,10,0,,3,2013-01-20,1
1412,22,23,female,9,2013-02-19,0
1413,5,52,male,9,2013-03-04,1
1414,1,0,,9,2017-01-25,1
1415,12,19,male,3,2012-04-25,1
1416,13,28,male,3,2012-05-29,0
1417,13,36,,9,2014-11-24,0
1418,5,24,female,9,2006-03-18,1
1419,13,29,male,9,2012-09-18,0
1420,15,31,female,9,2014-05-13,1
1421,4,37,female,9,2011-02-06,1
1422,22,26,female,9,2012-12-14,0
1423,1,0,,7,2013-09-02,1
1424,7,37,female,9,2006-07-01,0
1425,4,24,male,7,2012-12-02,0
1426,13,0,,9,2012-12-16,1
1427,1,0,,4,2016-04-02,1
1428,5,19,male,9,2014-10-12,1
1429,4,28,female,9,2011-03-01,0
1430,1,0,,7,2011-03-21,0
1431,10,29,female,7,2011-05-16,0
1432,8,38,female,7,2010-10-15,0
1433,1,0,,7,2010-11-18,0
1434,1,0,,7,2015-12-14,0
1435,6,17,female,4,2015-12-15,1
1436,15,36,female,9,2015-12-15,0
1437,4,23,female,7,2014-10-23,0
1438,1,60,male,7,2016-08-14,1
1439,3,29,female,3,2013-12-08,1
1440,13,27,female,9,2007-09-15,0
1441,4,31,male,9,2004-11-02,0
1442,1,0,,7,2015-10-21,0
1443,1,22,female,3,2015-04-17,1
1444,13,25,female,9,2008-06-22,0
1445,14,20,female,9,2015-07-02,1
1446,1,0,,7,2011-04-11,0
1447,4,24,female,3,2015-06-30,0
1448,1,0,,7,2016-03-31,0
1449,22,20,male,4,2016-04-22,1
1450,1,18,,9,2017-02-08,0
1451,13,29,male,3,2014-05-09,1
1452,4,24,female,9,2010-09-25,1
1453,13,19,male,3,2014-04-21,1
1454,5,20,female,9,2010-08-28,0
1455,10,34,male,9,2009-02-24,1
1456,1,0,,7,2012-02-02,0
1457,5,18,female,3,2012-03-31,1
1458,1,0,,7,2013-09-23,0
1459,15,29,female,4,2015-11-09,0
1460,1,0,,7,2017-01-08,0
1461,1,0,female,3,2014-08-15,1
1462,1,0,,9,2011-07-13,1
1463,4,21,female,9,2011-07-18,0
1464,13,44,female,9,2009-05-31,0
1465,15,54,male,9,2010-11-03,0
1466,1,0,,9,2014-11-03,1
1467,1,0,,7,2017-02-23,0
1468,15,20,male,3,2013-02-23,1
1469,1,0,,7,2016-05-04,0
1470,6,29,male,4,2016-07-25,1
1471,1,0,,7,2016-08-09,0
1472,1,0,,4,2016-08-13,0
1473,1,0,,7,2013-12-14,0
1474,4,25,female,9,2011-07-29,1
1475,1,0,,7,2013-05-03,0
1476,1,0,,7,2015-10-13,0
1477,8,17,male,4,2015-10-15,0
